node_id,x,y
184712581,-84.3290649,42.121511
184712615,-84.3289809,42.123123
184712621,-84.4237509,42.227861
184712644,-84.4242129,42.226632
184712672,-84.4246659,42.225458
184712689,-84.4253219,42.224569
184712692,-84.4254829,42.224453
184712736,-84.4010998,42.1976128
184712739,-84.4013085,42.1976161
184712743,-84.4030619,42.197934
184712745,-84.4039629,42.198099
184712749,-84.4047839,42.198277
184712755,-84.4057549,42.198494
184712762,-84.4077339,42.198923
184712766,-84.4089749,42.199191
184712786,-84.4163767,42.2012483
184712794,-84.4168625,42.2014016
184712805,-84.4098529,42.230979
184712809,-84.4120389,42.230973
184712812,-84.4135189,42.23098
184712815,-84.4149459,42.230981
184712833,-84.4203109,42.231003
184712838,-84.4232429,42.231025
184712850,-84.4067229,42.231009
184712861,-84.4075189,42.230973
184712945,-84.4769499,42.187215
184712956,-84.2766339,42.083522
184712967,-84.2795789,42.085945
184712975,-84.4902119,42.090924
184712990,-84.4889269,42.100623
184713003,-84.6989265,42.3792255
184713006,-84.6988869,42.385552
184713020,-84.2130139,42.25404
184713035,-84.5198159,42.150355
184713039,-84.5197409,42.148659
184713079,-84.3054649,42.097001
184713137,-84.3077209,42.09841
184713256,-84.4049029,42.305022
184713272,-84.6988919,42.392893
184713279,-84.4210629,42.255784
184713282,-84.4210529,42.256694
184713283,-84.4210969,42.258986
184713302,-84.6912439,42.128655
184713308,-84.6718159,42.12884
184713325,-84.6426529,42.129152
184713336,-84.4202539,42.234812
184713348,-84.4211989,42.2348
184713353,-84.4222839,42.234816
184713357,-84.4232789,42.234828
184713367,-84.4232919,42.234639
184713370,-84.4244859,42.234641
184713374,-84.4269189,42.234631
184713384,-84.4184079,42.234598
184713388,-84.4200669,42.234617
184713410,-84.3411869,42.388756
184713422,-84.1557109,42.317763
184713494,-84.3087389,42.116779
184713520,-84.4182724,42.2911207
184713529,-84.3645469,42.166075
184713533,-84.3642769,42.166068
184713639,-84.3537269,42.160528
184713661,-84.3550209,42.148842
184713696,-84.3452209,42.146112
184713732,-84.4136059,42.236849
184713735,-84.4147779,42.236843
184713736,-84.4184369,42.236838
184713747,-84.4383119,42.349427
184713749,-84.4382889,42.356151
184713760,-84.4387249,42.358166
184713832,-84.4431959,42.371286
184713835,-84.4431869,42.378707
184713839,-84.4432609,42.393351
184713842,-84.4433617,42.4033611
184713848,-84.443364,42.4038318
184713851,-84.4433679,42.411503
184713881,-84.4031059,42.1961528
184713891,-84.3434739,42.325938
184713916,-84.3445869,42.327804
184713925,-84.3158339,42.271134
184713944,-84.3154679,42.27254
184713952,-84.2695279,42.247752
184714005,-84.4976337,42.2398036
184714031,-84.4035369,42.223874
184714039,-84.4020939,42.223848
184714046,-84.4010859,42.223825
184714056,-84.4001789,42.223876
184714060,-84.3994309,42.223866
184714075,-84.4450959,42.295592
184714092,-84.4434879,42.295327
184714106,-84.4458019,42.293809
184714109,-84.4457779,42.294124
184714112,-84.4456779,42.294529
184714116,-84.2553749,42.109654
184714152,-84.2553729,42.108775
184714161,-84.2876429,42.172436
184714190,-84.2844349,42.171654
184714193,-84.2844389,42.171128
184714201,-84.2856279,42.171124
184714260,-84.3018159,42.077842
184714282,-84.6542529,42.298357
184714304,-84.6137579,42.298646
184714312,-84.6001279,42.298723
184714376,-84.2328119,42.190749
184714402,-84.2822809,42.219251
184714432,-84.4331836,42.2516613
184714439,-84.4437509,42.241102
184714469,-84.4460529,42.239957
184714482,-84.4294789,42.245579
184714488,-84.4294599,42.243772
184714492,-84.4294489,42.242155
184714496,-84.4294259,42.240057
184714500,-84.4294189,42.238265
184714533,-84.3344239,42.274804
184714551,-84.3359248,42.2777072
184714588,-84.3384779,42.280299
184714613,-84.3387674,42.2842867
184714708,-84.3424829,42.326631
184714716,-84.3415219,42.325956
184714721,-84.3403779,42.325217
184714734,-84.3389339,42.322248
184714736,-84.3389662,42.3217571
184714747,-84.3389634,42.3215285
184714809,-84.1554549,42.329285
184714864,-84.4244899,42.232834
184714873,-84.4246119,42.245574
184714877,-84.4246009,42.243756
184714881,-84.4245589,42.242139
184714884,-84.4245389,42.24008
184714887,-84.4245229,42.23829
184714890,-84.4245159,42.237368
184714894,-84.4245049,42.23647
184714954,-84.4284769,42.422032
184715016,-84.4627429,42.422079
184715020,-84.4677529,42.422082
184715026,-84.4774519,42.422106
184715029,-84.4822679,42.422111
184715032,-84.4970289,42.42211
184715048,-84.526153,42.4221266
184715103,-84.5805101,42.4219656
184715123,-84.2143139,42.432036
184715130,-84.2421009,42.424757
184715146,-84.2483159,42.42476
184715152,-84.2582919,42.424745
184715176,-84.2703019,42.424525
184715195,-84.2799879,42.424671
184715201,-84.2949609,42.424659
184715204,-84.2972599,42.424656
184715242,-84.3166099,42.424744
184715281,-84.3340219,42.424715
184715333,-84.4180211,42.2042577
184715343,-84.4188099,42.204005
184715374,-84.4203689,42.204033
184715388,-84.4219889,42.203892
184715399,-84.4236459,42.203925
184715411,-84.4220079,42.201477
184715419,-84.4220769,42.202653
184715432,-84.4480319,42.286934
184715460,-84.4456959,42.286955
184715562,-84.2010149,42.258532
184715609,-84.2030269,42.257757
184715746,-84.4152129,42.217736
184715777,-84.2936099,42.095612
184715800,-84.2907289,42.09532
184715804,-84.2888279,42.095308
184715829,-84.4832489,42.25644
184715838,-84.5603389,42.210096
184715852,-84.4294569,42.277546
184715865,-84.4306369,42.277563
184715874,-84.4671449,42.210971
184715878,-84.4671329,42.209732
184715920,-84.3599391,42.2255787
184715927,-84.3589119,42.224618
184715947,-84.3591581,42.2253944
184715965,-84.4587199,42.383979
184715975,-84.4611719,42.383992
184716024,-84.4526043,42.2675538
184716042,-84.452865,42.2691999
184716061,-84.4532769,42.276498
184716085,-84.4525901,42.2547167
184716114,-84.5223569,42.218409
184716147,-84.5231459,42.215248
184716181,-84.4057815,42.2438255
184716184,-84.4039369,42.243834
184716200,-84.4005209,42.24371
184716223,-84.3784499,42.197772
184716228,-84.3783179,42.197779
184716271,-84.3770289,42.199919
184716278,-84.4656679,42.254256
184716294,-84.4657699,42.253697
184716308,-84.3096929,42.124862
184716318,-84.4118999,42.262474
184716322,-84.4201739,42.262491
184716330,-84.1529489,42.183612
184716334,-84.1333759,42.184023
184716354,-84.4427309,42.247444
184716364,-84.5600819,42.20376
184716367,-84.5586639,42.204088
184716371,-84.5565987,42.2045972
184716373,-84.5563866,42.2046435
184716375,-84.5548261,42.2050016
184716389,-84.4530349,42.247448
184716395,-84.4578309,42.247439
184716399,-84.4590229,42.24744
184716408,-84.4625789,42.247457
184716417,-84.6008369,42.259114
184716428,-84.7008256,42.3783061
184716433,-84.5356239,42.367866
184716459,-84.5415909,42.372959
184716468,-84.5440359,42.372802
184716483,-84.5521519,42.115475
184716489,-84.5525967,42.1293303
184716491,-84.5526288,42.1299972
184716503,-84.5516376,42.1300032
184716510,-84.4625199,42.240687
184716520,-84.4638789,42.240551
184716527,-84.4654839,42.24051
184716530,-84.4668889,42.240508
184716549,-84.2023409,42.081868
184716552,-84.2013139,42.081882
184716573,-84.2014039,42.084522
184716595,-84.2252822,42.1827451
184716633,-84.2305387,42.1826598
184716652,-84.4416629,42.183078
184716671,-84.4416499,42.183877
184716674,-84.4416869,42.181389
184716686,-84.4414049,42.18043
184716692,-84.4404059,42.179562
184716706,-84.4366339,42.179838
184716710,-84.4355699,42.180222
184716726,-84.4339549,42.180442
184716729,-84.4333949,42.180437
184716730,-84.4320339,42.180438
184716789,-84.1912289,42.152029
184716837,-84.1917749,42.134148
184716992,-84.2054599,42.11752
184717019,-84.2061579,42.116997
184717021,-84.2104859,42.116943
184717026,-84.2246959,42.116352
184717071,-84.2054179,42.117
184717083,-84.4302799,42.200864
184717108,-84.4312529,42.200899
184717164,-84.3211839,42.266153
184717173,-84.4107249,42.252304
184717184,-84.2106479,42.259128
184717217,-84.3038102,42.3206436
184717233,-84.2882319,42.321194
184717300,-84.2700389,42.321213
184717303,-84.2601749,42.321063
184717322,-84.2503029,42.321062
184717359,-84.2389629,42.32531
184717415,-84.2292489,42.321869
184717515,-84.2017289,42.328876
184717557,-84.1984589,42.328203
184717614,-84.1811219,42.334137
184717623,-84.1788189,42.336189
184717693,-84.1659969,42.343901
184717701,-84.1400539,42.347374
184717805,-84.3649566,42.2839634
184717819,-84.3525689,42.284119
184717894,-84.3195809,42.291744
184718050,-84.3093599,42.306427
184718172,-84.4312869,42.201587
184718200,-84.4429949,42.246506
184718204,-84.4429729,42.245612
184718211,-84.4429429,42.243785
184718214,-84.4429549,42.24215
184718217,-84.4429339,42.240028
184718244,-84.3553169,42.194823
184718251,-84.3552549,42.192597
184718288,-84.3540079,42.192052
184718325,-84.3509589,42.193602
184718473,-84.3552579,42.191085
184718536,-84.3972449,42.232917
184718537,-84.3972029,42.231104
184718541,-84.3971919,42.229284
184718544,-84.3971609,42.227456
184718548,-84.3971229,42.225618
184718658,-84.1433409,42.14855
184718686,-84.1339559,42.1518547
184718704,-84.4060669,42.230117
184718717,-84.4060849,42.227373
184718721,-84.4060329,42.226415
184718731,-84.4031149,42.300472
184718740,-84.4103679,42.300523
184718768,-84.2975379,42.252798
184718780,-84.4066489,42.222127
184718844,-84.4345069,42.253477
184718848,-84.4345209,42.256683
184718853,-84.4344799,42.258984
184718859,-84.4345009,42.263801
184718869,-84.4349588,42.2676744
184718878,-84.4349499,42.269662
184718895,-84.4408409,42.214848
184718924,-84.4426329,42.21517
184718928,-84.4458759,42.215126
184718940,-84.4286089,42.213257
184718981,-84.4323329,42.212942
184719011,-84.5930529,42.256762
184719018,-84.5921979,42.257638
184719028,-84.5929019,42.256769
184719069,-84.5569509,42.249734
184719150,-84.3385539,42.250724
184719164,-84.4331719,42.256682
184719168,-84.4331469,42.25896
184719173,-84.4331329,42.263802
184719190,-84.4332408,42.2493626
184719202,-84.3987119,42.218329
184719209,-84.2874849,42.178846
184719211,-84.2874389,42.174861
184719242,-84.3066059,42.171288
184719335,-84.4441129,42.213077
184719348,-84.4038659,42.26066
184719357,-84.1381569,42.073829
184719360,-84.1373929,42.073824
184719410,-84.1458309,42.298413
184719447,-84.4058379,42.248438
184719460,-84.4100709,42.248408
184719463,-84.4117959,42.248391
184719496,-84.6392839,42.168615
184719506,-84.6393209,42.169614
184719514,-84.6395849,42.174407
184719518,-84.6396479,42.175667
184719522,-84.6396739,42.17619
184719531,-84.2532899,42.109836
184719547,-84.2479579,42.109845
184719556,-84.6394039,42.167235
184719593,-84.5409859,42.218372
184719600,-84.5409817,42.2169762
184719606,-84.5408082,42.2108783
184719616,-84.5407842,42.2097083
184719634,-84.3746039,42.342031
184719641,-84.2104469,42.204129
184719686,-84.1911179,42.204483
184719695,-84.4317029,42.109273
184719757,-84.3148829,42.277758
184719775,-84.3807579,42.262038
184719790,-84.3807419,42.256598
184719800,-84.3807189,42.259044
184719813,-84.4118319,42.250207
184719819,-84.4118429,42.251624
184719823,-84.4118399,42.252292
184719826,-84.4118739,42.255841
184719834,-84.4119129,42.258977
184719837,-84.4119099,42.260651
184719841,-84.4119199,42.263381
184719844,-84.4119329,42.266355
184719847,-84.4119569,42.267131
184719852,-84.4119079,42.269975
184719887,-84.1521409,42.36268
184720015,-84.3245549,42.2261579
184720075,-84.3932889,42.112311
184720080,-84.3931169,42.119854
184720095,-84.4821629,42.235067
184720109,-84.4834859,42.235041
184720114,-84.4850719,42.235019
184720139,-84.6711719,42.099823
184720145,-84.6714749,42.114325
184720188,-84.4120479,42.232799
184720189,-84.4120399,42.231884
184720190,-84.4120269,42.230062
184720197,-84.4123369,42.235621
184720200,-84.4123209,42.234735
184720203,-84.4122929,42.232803
184720213,-84.3994679,42.223058
184720221,-84.2478309,42.099243
184720231,-84.2511702,42.0992707
184720265,-84.7126069,42.251988
184720273,-84.7138569,42.252501
184720285,-84.5929359,42.07176
184720296,-84.5931509,42.086124
184720299,-84.5934529,42.100597
184720301,-84.5937839,42.115233
184720310,-84.5940429,42.129418
184720312,-84.5940619,42.129791
184720320,-84.5945329,42.151328
184720335,-84.4205639,42.337192
184720339,-84.4205579,42.336517
184720344,-84.4205599,42.335833
184720346,-84.4205639,42.335157
184720354,-84.3249079,42.240241
184720380,-84.4045919,42.241262
184720395,-84.4047319,42.240135
184720401,-84.5709649,42.385836
184720445,-84.3362249,42.122775
184720573,-84.3236769,42.124402
184720588,-84.3170389,42.124864
184720672,-84.3444509,42.12271
184720719,-84.4453721,42.2547184
184720722,-84.4453479,42.25671
184720725,-84.4453549,42.25901
184720740,-84.2692759,42.232745
184721039,-84.3028369,42.074685
184721081,-84.3018499,42.078896
184721098,-84.3016499,42.07971
184721128,-84.2990889,42.082768
184721133,-84.2935949,42.082974
184721143,-84.2863419,42.083277
184721204,-84.5709599,42.349438
184721245,-84.5713179,42.327841
184721248,-84.5713869,42.320498
184721264,-84.5715249,42.30592
184721270,-84.5715299,42.305187
184721277,-84.5715629,42.295132
184721359,-84.5716289,42.276735
184721377,-84.6694371,42.3783836
184721406,-84.6698499,42.381092
184721415,-84.3157269,42.095806
184721419,-84.3141489,42.095808
184721428,-84.2519409,42.115311
184721450,-84.1685839,42.157646
184721457,-84.1687209,42.157068
184721468,-84.4471519,42.195306
184721540,-84.3091959,42.087576
184721584,-84.3106789,42.088585
184721602,-84.3120149,42.089468
184721625,-84.3156649,42.089156
184721648,-84.2949439,42.248049
184721663,-84.4203459,42.227819
184721683,-84.4205559,42.225289
184721702,-84.4361469,42.186134
184721720,-84.4351839,42.186122
184721754,-84.4484889,42.205014
184721757,-84.4481279,42.203704
184721771,-84.2031749,42.087854
184721781,-84.2036249,42.08733
184721784,-84.2039449,42.086864
184721797,-84.3696359,42.239962
184721800,-84.3684419,42.239976
184721804,-84.3660219,42.239968
184721818,-84.5175199,42.148152
184721826,-84.2395529,42.192165
184721830,-84.2390639,42.192381
184721843,-84.4627029,42.307308
184721850,-84.4435719,42.219584
184721884,-84.4435189,42.218687
184721922,-84.2897029,42.096911
184721961,-84.4058059,42.245619
184721964,-84.4117639,42.245571
184721979,-84.4141039,42.245697
184721995,-84.4147889,42.245575
184721996,-84.4185489,42.245572
184721997,-84.4233809,42.245573
184721998,-84.4270709,42.245583
184722000,-84.4319219,42.245577
184722004,-84.4331929,42.245604
184722009,-84.4356329,42.245614
184722013,-84.4380819,42.245604
184722015,-84.4404809,42.245616
184722017,-84.4417539,42.245619
184722021,-84.4471289,42.245624
184722022,-84.4527239,42.245643
184722056,-84.4148089,42.246003
184722064,-84.4159389,42.246929
184722130,-84.4753969,42.192151
184722159,-84.1567649,42.213491
184722299,-84.5916199,42.256784
184722303,-84.5943489,42.256767
184722317,-84.6445029,42.17436
184722321,-84.6415909,42.1743762
184722324,-84.6382459,42.174401
184722354,-84.2468269,42.105642
184722399,-84.4168719,42.335995
184722425,-84.4026169,42.237261
184722435,-84.1930462,42.2566811
184722470,-84.2206719,42.160495
184722502,-84.1922309,42.164931
184722555,-84.1629309,42.171531
184722596,-84.1435629,42.1721
184722631,-84.1340649,42.169251
184722656,-84.3405669,42.387424
184722666,-84.3423059,42.387384
184722678,-84.3997159,42.196119
184722685,-84.3990509,42.195551
184722692,-84.3962096,42.1931782
184722696,-84.3960953,42.193143
184722708,-84.3995719,42.219375
184722741,-84.6402399,42.114724
184722780,-84.5513249,42.37664
184722789,-84.5514229,42.389826
184722859,-84.5611379,42.399152
184722870,-84.5611165,42.4079884
184722902,-84.5485809,42.21064
184722906,-84.5484889,42.208806
184722918,-84.4197929,42.26806
184722922,-84.4242405,42.2680852
184722928,-84.3745379,42.239633
184722935,-84.3740629,42.239576
184722951,-84.4038619,42.264802
184722986,-84.5000689,42.076001
184723165,-84.4441526,42.2547142
184723168,-84.4441419,42.256715
184723172,-84.4441139,42.258992
184723180,-84.4443849,42.30839
184723209,-84.4504259,42.307493
184723211,-84.4537299,42.307471
184723249,-84.4158302,42.220022
184723284,-84.4179666,42.2198318
184723340,-84.3103599,42.124862
184723368,-84.3141379,42.074446
184723424,-84.3115169,42.076426
184723438,-84.4204269,42.235546
184723460,-84.4200789,42.233737
184723467,-84.4201559,42.233537
184723474,-84.4203459,42.232824
184723476,-84.4203089,42.231931
184723477,-84.4203129,42.231107
184723478,-84.4203199,42.230105
184723484,-84.4184309,42.235551
184723486,-84.4221269,42.235521
184723488,-84.4232839,42.235543
184723495,-84.4520929,42.171484
184723497,-84.4545699,42.171495
184723500,-84.4555549,42.171498
184723512,-84.4834979,42.236063
184723521,-84.3466179,42.240033
184723535,-84.2283459,42.329251
184723546,-84.5568629,42.225269
184723550,-84.5568329,42.224705
184723553,-84.5567849,42.223763
184723556,-84.5567429,42.222817
184723568,-84.4356429,42.246505
184723571,-84.4356299,42.243772
184723574,-84.4356149,42.242133
184723582,-84.4356089,42.240036
184723587,-84.435585,42.2394132
184723596,-84.3849859,42.196795
184723599,-84.3849799,42.195161
184723609,-84.4447179,42.291816
184723633,-84.4457769,42.292117
184723684,-84.3506419,42.400119
184723699,-84.3504759,42.402057
184723719,-84.4197849,42.272164
184723744,-84.3795109,42.256607
184723760,-84.3795639,42.259016
184723768,-84.3948753,42.1966739
184723787,-84.3946359,42.193123
184723790,-84.3946109,42.191515
184723825,-84.32697,42.2330752
184723842,-84.3269509,42.232038
184723845,-84.3269459,42.231132
184723848,-84.3269429,42.2296124
184723871,-84.3269239,42.226103
184723875,-84.3269199,42.225056
184723909,-84.4196209,42.243763
184723912,-84.4196249,42.240886
184723921,-84.4429539,42.256249
184723923,-84.4429649,42.256709
184723925,-84.4429559,42.257154
184723927,-84.4429549,42.25807
184723929,-84.4429399,42.258994
184723937,-84.4429359,42.259085
184723970,-84.5448062,42.097955
184723973,-84.5448535,42.0985516
184723976,-84.5448756,42.0991547
184723980,-84.5449573,42.101072
184723993,-84.2699939,42.309485
184724022,-84.2600929,42.310252
184724158,-84.2503419,42.310119
184724181,-84.2387817,42.3101909
184724200,-84.2281539,42.310165
184724214,-84.2600279,42.297747
184724247,-84.2561849,42.298036
184724276,-84.2269633,42.311229
184724366,-84.1803319,42.310805
184724376,-84.5515839,42.208931
184724403,-84.5506779,42.210619
184724438,-84.3804509,42.203426
184724462,-84.3808139,42.204118
184724473,-84.4171899,42.248467
184724478,-84.3156479,42.085501
184724521,-84.3086709,42.08382
184724543,-84.3086189,42.082356
184724551,-84.3093249,42.081174
184724555,-84.3093899,42.080563
184724580,-84.3088469,42.078741
184724583,-84.3088189,42.077996
184724648,-84.3129519,42.076467
184724651,-84.3155889,42.07648
184724678,-84.4007629,42.256526
184724692,-84.4482599,42.290494
184724708,-84.4483829,42.288706
184724711,-84.4482709,42.288121
184724713,-84.4481469,42.287522
184724726,-84.3723359,42.258384
184724768,-84.3708619,42.258194
184724771,-84.3708659,42.258381
184724775,-84.3708589,42.25894
184724815,-84.3723299,42.258953
184724825,-84.3704169,42.258169
184724883,-84.3485809,42.383362
184724914,-84.3477819,42.385762
184724932,-84.4614049,42.333742
184724947,-84.3081509,42.083854
184724950,-84.3069909,42.083301
184724968,-84.3070579,42.082498
184724997,-84.3066269,42.101387
184725109,-84.3028309,42.101301
184725137,-84.4572319,42.291053
184725139,-84.4572069,42.292229
184725176,-84.1518599,42.094605
184725178,-84.1513439,42.094207
184725305,-84.1322839,42.087151
184725317,-84.3056449,42.259726
184725378,-84.3047749,42.265008
184725386,-84.3052229,42.265723
184725412,-84.3054939,42.266796
184725420,-84.3045819,42.268903
184725431,-84.3045249,42.271299
184725478,-84.3046989,42.258037
184725506,-84.5506169,42.099195
184725511,-84.3095099,42.358454
184725600,-84.3624259,42.252806
184725647,-84.3531309,42.200013
184725661,-84.3904049,42.225757
184725664,-84.3904239,42.227614
184725685,-84.3985409,42.241284
184725698,-84.3971149,42.239565
184725708,-84.3943649,42.236018
184725728,-84.5323409,42.218388
184725729,-84.5323039,42.216801
184725747,-84.3692279,42.185456
184725758,-84.2478749,42.10226
184725763,-84.2445129,42.102267
184725765,-84.2432599,42.102303
184725767,-84.2404359,42.102449
184725776,-84.1991099,42.249
184725809,-84.4588099,42.383098
184725917,-84.2923119,42.2483
184725933,-84.2936009,42.248238
184725942,-84.2937279,42.248046
184725949,-84.7169159,42.248031
184726007,-84.7082809,42.246846
184726012,-84.6934649,42.246927
184726020,-84.6783589,42.246997
184726039,-84.6638059,42.247103
184726066,-84.6194839,42.247363
184726090,-84.6346089,42.17075
184726162,-84.4412449,42.230589
184726166,-84.4441879,42.230587
184726178,-84.4668769,42.242382
184726191,-84.4795079,42.090894
184726257,-84.4741629,42.094674
184726327,-84.4825959,42.226051
184726331,-84.2549219,42.210227
184726347,-84.2549079,42.208351
184726361,-84.2035969,42.084353
184726412,-84.2040379,42.083385
184726423,-84.4162629,42.25157
184726427,-84.4668839,42.243465
184726437,-84.3899109,42.207484
184726502,-84.3851749,42.205611
184726559,-84.6643399,42.333706
184726563,-84.6643759,42.334628
184726574,-84.6594029,42.33462
184726579,-84.6593919,42.335434
184726618,-84.6631429,42.334613
184726628,-84.6605739,42.334616
184726663,-84.6594429,42.349227
184726676,-84.6594889,42.363818
184726693,-84.6595089,42.378395
184726810,-84.6517249,42.417905
184726824,-84.2600279,42.292905
184726940,-84.2386259,42.292385
184726954,-84.2288209,42.292499
184727053,-84.3277199,42.229587
184727078,-84.3789189,42.194349
184727120,-84.2267449,42.091896
184727160,-84.2285429,42.094395
184727265,-84.3454676,42.3623909
184727279,-84.3912579,42.19796
184727295,-84.3519069,42.274055
184727348,-84.3461629,42.276794
184727370,-84.3425489,42.276968
184727485,-84.5619499,42.221268
184727501,-84.3788399,42.196858
184727515,-84.2809829,42.169536
184727590,-84.4270459,42.256672
184727602,-84.3452839,42.383867
184727607,-84.3437229,42.383868
184727610,-84.3422789,42.383858
184727614,-84.3405569,42.383855
184727617,-84.3385809,42.383868
184727661,-84.4753921,42.2826732
184727670,-84.4728109,42.2816448
184727682,-84.2192489,42.236475
184727691,-84.2095559,42.236626
184727698,-84.4323139,42.378635
184727712,-84.4257259,42.378598
184727765,-84.3296969,42.402141
184727768,-84.3467439,42.402073
184727770,-84.3490269,42.402066
184727772,-84.3530739,42.402056
184727778,-84.3545649,42.402054
184727788,-84.4437189,42.242148
184727809,-84.4468979,42.240038
184727821,-84.4471509,42.238326
184727829,-84.4471169,42.235025
184727843,-84.3294379,42.380183
184727846,-84.3294999,42.384173
184727849,-84.3294989,42.384636
184727862,-84.5577679,42.100964
184727866,-84.5577919,42.101867
184727868,-84.5578079,42.102778
184727883,-84.6832139,42.164322
184727891,-84.6759279,42.165243
184727894,-84.6705149,42.166314
184727929,-84.6543619,42.174128
184727938,-84.6502969,42.176571
184727940,-84.6450289,42.178064
184727959,-84.2588792,42.1069116
184727962,-84.2591669,42.1057721
184727965,-84.2554518,42.1032659
184727979,-84.4319029,42.19779
184727990,-84.4156159,42.252796
184728019,-84.5537189,42.202731
184728021,-84.5523729,42.202731
184728025,-84.3843429,42.236605
184728026,-84.3806929,42.236624
184728051,-84.3915451,42.2366699
184728059,-84.3912124,42.2366717
184728063,-84.3843409,42.236756
184728127,-84.2601049,42.308391
184728150,-84.2701099,42.407167
184728156,-84.2700829,42.415493
184728182,-84.3870079,42.19678
184728190,-84.3870449,42.195119
184728210,-84.2505219,42.390876
184728221,-84.6441102,42.1666471
184728231,-84.6441391,42.1671905
184728235,-84.6442064,42.168536
184728246,-84.6444779,42.173731
184728264,-84.2479019,42.105178
184728267,-84.2478889,42.10379
184728270,-84.2478849,42.102689
184728276,-84.2478689,42.101648
184728282,-84.2478389,42.097781
184728325,-84.3583856,42.2247079
184728336,-84.3681409,42.260468
184728339,-84.3681309,42.26164
184728352,-84.4138719,42.20583
184728360,-84.4164689,42.205797
184728364,-84.4180301,42.2059687
184728375,-84.4451859,42.288717
184728407,-84.3252673,42.0734198
184728435,-84.3956259,42.193101
184728452,-84.2256279,42.093306
184728502,-84.4264469,42.224877
184728508,-84.4219679,42.223173
184728516,-84.4222319,42.223442
184728530,-84.4231786,42.2239199
184728580,-84.2285289,42.329461
184728666,-84.1315889,42.356269
184728679,-84.1399479,42.35471
184728697,-84.4657914,42.0945695
184728700,-84.4685369,42.094657
184728706,-84.4705879,42.094656
184728735,-84.4755409,42.095268
184728757,-84.4759769,42.096093
184728775,-84.4814449,42.098134
184728779,-84.4840019,42.098887
184728783,-84.4857749,42.099388
184728799,-84.4880539,42.100201
184728835,-84.4917149,42.101688
184728838,-84.4976749,42.101617
184728849,-84.5170957,42.1013495
184728852,-84.5370961,42.101142
184728855,-84.5399473,42.1011091
184728896,-84.6954309,42.099023
184728908,-84.6919395,42.0979501
184728963,-84.6420189,42.100144
184728971,-84.6322779,42.100312
184729020,-84.6129129,42.100474
184729038,-84.5808099,42.100754
184729058,-84.3895129,42.24658
184729078,-84.3886759,42.245704
184729082,-84.3882629,42.245434
184729085,-84.3872669,42.244756
184729099,-84.3863569,42.244133
184729107,-84.3844602,42.2435811
184729110,-84.3832602,42.2432057
184729111,-84.3810099,42.242477
184729113,-84.3796069,42.24202
184729122,-84.3746399,42.240481
184729132,-84.3734149,42.240475
184729134,-84.3709709,42.240485
184729137,-84.3696599,42.240502
184729148,-84.3684599,42.240488
184729156,-84.3660379,42.24049
184729159,-84.3637109,42.240494
184729200,-84.3543767,42.2397183
184729203,-84.3533607,42.239697
184729222,-84.3466292,42.238833
184729225,-84.3392788,42.2363603
184729228,-84.3388234,42.2362002
184729246,-84.3339369,42.234657
184729250,-84.3315297,42.2339401
184729252,-84.3290906,42.2332251
184729258,-84.3265136,42.2330778
184729261,-84.3197941,42.2330972
184729282,-84.3137279,42.233453
184729309,-84.3129829,42.233154
184729329,-84.2886019,42.232835
184729344,-84.2758009,42.23278
184729396,-84.2290859,42.232635
184729404,-84.2193889,42.23283
184729497,-84.3003439,42.118578
184729515,-84.4203989,42.205247
184729541,-84.3972629,42.2911434
184729549,-84.4054584,42.2911041
184729554,-84.4058262,42.2911037
184729557,-84.4190817,42.2911229
184729629,-84.4038769,42.264202
184729638,-84.4060219,42.26419
184729649,-84.4376429,42.296972
184729663,-84.4377169,42.297854
184729675,-84.3195179,42.275394
184729691,-84.3192259,42.274161
184729718,-84.3177059,42.272155
184729735,-84.3146339,42.270783
184729751,-84.3936229,42.14563
184729836,-84.3835199,42.136125
184729848,-84.3642999,42.135206
184729900,-84.2328189,42.197504
184729908,-84.4152309,42.208955
184730017,-84.3225139,42.240173
184730031,-84.3224949,42.240225
184730075,-84.4321549,42.300338
184730079,-84.4302114,42.3003379
184730093,-84.2126939,42.088686
184730105,-84.2126529,42.089092
184730170,-84.2203019,42.196673
184730177,-84.2106309,42.196889
184730193,-84.1912939,42.19728
184730205,-84.2081979,42.406004
184730295,-84.3488969,42.361845
184730298,-84.3519578,42.361759
184730307,-84.4175149,42.145607
184730361,-84.4125459,42.134825
184730394,-84.6401439,42.334466
184730476,-84.6792149,42.334566
184730495,-84.3486439,42.350859
184730523,-84.2495739,42.092366
184730539,-84.4339489,42.22327
184730563,-84.1807699,42.158034
184730582,-84.2472879,42.190567
184730638,-84.2485539,42.193193
184730650,-84.2456769,42.164023
184730661,-84.3117829,42.22578
184730665,-84.3117729,42.2248
184730685,-84.3710039,42.245722
184730691,-84.3709999,42.242255
184730708,-84.3710719,42.249356
184730726,-84.2884729,42.227108
184730779,-84.6791889,42.363706
184730796,-84.3752529,42.233182
184730831,-84.4143519,42.266091
184730867,-84.3929229,42.2450883
184730876,-84.4436799,42.239981
184730879,-84.4437639,42.239719
184730904,-84.4441079,42.236962
184730917,-84.4454319,42.235544
184730950,-84.4490019,42.234734
184730965,-84.4439569,42.239905
184730972,-84.4103849,42.301479
184730987,-84.4612389,42.382441
184730999,-84.4611539,42.383076
184731008,-84.3880209,42.246597
184731009,-84.3845079,42.246608
184731013,-84.3832699,42.246604
